2111.15	4616.32	0
2105.83	2725.36	0
2112.14	2636.25	0
2125.81	2563.01	0
2147.26	2476.41	0
2179.08	2393.02	0
2212.18	2349.44	0
2249.18	2299.05	0
2296.71	2251.38	0
2363.61	2198.15	0
2415.04	2172.06	0
2489.08	2128.04	0
2552.63	2109.81	0
2638.23	2096.75	0
2741.48	2090.28	0
2820.64	2090.89	0
8912.58	2086.01	0
